ID_Pelanggan,Lama_Berlangganan,Perangkat_Login,Tingkat_Kota,Jarak_Gudang_ke_Rumah,Metode_Pembayaran,Jenis_Kelamin,Jam_di_Aplikasi,Skor_Kepuasan,Status_Perkawinan,Komplain,Hari_Sejak_Pesanan_Terakhir,Jumlah_Cashback,Churn
51741,30.0,Smartphone,1,40.76580542215205,UPI,Pria,2,3,Cerai,0,13.225533513988102,395.1834287637329,1
51742,20.0,Komputer,2,106.88104316099388,UPI,Wanita,2,3,Cerai,1,9.552711757633173,442.0242918868883,1
51743,20.0,HP,3,94.11677431518484,UPI,Pria,2,2,Menikah,0,11.26690635854125,360.5915067540933,1
51744,10.0,Komputer,1,89.55388987528124,Credit Card,Wanita,2,3,Menikah,0,0.3244167662559805,117.49027817111912,1
51745,10.0,Smartphone,1,96.69373264974573,Credit Card,Pria,1,4,Menikah,0,19.26313198269075,276.2614747709765,0
51746,10.0,Komputer,2,35.98305727290074,Debit Card,Wanita,5,4,Cerai,0,1.0251172173695615,364.0264006534,1
51747,10.0,HP,2,107.0557944365361,COD,Wanita,2,4,Menikah,0,20.73293732306415,491.40525384292494,0
51748,5.0,Komputer,1,20.789888141284507,Credit Card,Wanita,5,4,Single,0,13.524913035368252,480.72335522769697,1
51749,20.0,Komputer,3,43.67975857229192,Debit Card,Pria,3,4,Menikah,0,13.195479780612926,258.2812617759675,0
51750,5.0,Smartphone,2,72.47603368124443,Credit Card,Wanita,1,2,Single,0,17.614465694329983,346.37242889003704,0
51751,10.0,Smartphone,2,16.834085159330073,Credit Card,Wanita,2,1,Menikah,0,21.48898831633663,456.3260589446341,1
51752,5.0,Smartphone,3,88.96497159428887,Debit Card,Pria,1,3,Single,0,23.566153661991606,432.4184989504786,0
51753,10.0,HP,3,49.533295543399625,Credit Card,Pria,1,1,Single,1,13.58424718109962,291.7687336450999,0
51754,5.0,HP,1,95.206651544966,Debit Card,Pria,3,3,Single,0,3.766455799722957,204.49653235664937,0
51755,30.0,Smartphone,3,61.68307284222932,Debit Card,Pria,5,2,Single,0,21.96577315432518,154.83997871953318,0
51756,30.0,Smartphone,1,25.80057030891368,Credit Card,Wanita,1,2,Single,0,1.016800459252873,295.19206203330367,0
51757,30.0,HP,3,89.4976083058646,COD,Wanita,4,5,Menikah,1,20.183429267995205,389.1383501373157,0
51758,10.0,HP,2,33.996554921478506,Credit Card,Pria,3,5,Cerai,0,17.0105406606412,487.9078852865064,0
51759,5.0,HP,1,61.44318464582492,Debit Card,Wanita,4,2,Cerai,0,22.618190185573653,444.7259619292356,0
51760,10.0,HP,1,13.686325953044376,Credit Card,Pria,3,2,Cerai,0,22.43657875618617,181.69638209926467,1
51761,10.0,Smartphone,1,76.05466525738422,Credit Card,Wanita,4,3,Cerai,1,1.3288521359269918,387.911250728988,0
51762,30.0,HP,3,81.57364311487189,COD,Pria,4,2,Cerai,0,15.236160179391804,215.64050154337215,0
51763,10.0,Smartphone,2,48.547534146870106,Debit Card,Wanita,1,1,Single,0,3.1167863792050445,373.3890377734386,1
51764,10.0,Komputer,1,114.75861973692348,Credit Card,Pria,1,3,Menikah,1,1.961715293601368,366.322184184309,0
51765,5.0,Komputer,1,105.52942597043786,Credit Card,Pria,3,2,Single,0,11.206928645768263,208.9722411702166,0
51766,10.0,HP,1,86.4132053100994,Credit Card,Wanita,5,3,Menikah,0,2.439938496218516,193.75544808691456,1
51767,20.0,Komputer,1,87.06998856678041,Credit Card,Wanita,1,3,Menikah,0,18.197559577814825,141.57510503557037,1
51768,10.0,Komputer,2,34.02619721834739,Credit Card,Wanita,1,4,Menikah,0,24.22351776268999,120.21585472185068,1
51769,10.0,Komputer,3,80.53375157517164,COD,Pria,2,5,Menikah,0,14.23957394457732,443.3804235425884,1
51770,10.0,HP,2,27.79372050208476,COD,Wanita,1,3,Cerai,1,5.879221739042165,119.93975785401668,0
51771,10.0,HP,1,21.560370750779544,Debit Card,Pria,5,3,Menikah,0,21.080159788134885,135.49646661004564,1
51772,20.0,Komputer,2,119.93880783329672,UPI,Wanita,2,4,Menikah,0,21.327584373250648,195.54081414727997,1
51773,30.0,Smartphone,1,76.57323211941502,Credit Card,Wanita,4,2,Cerai,1,18.31964930910986,455.0633313849104,1
51774,30.0,Komputer,3,54.56360535557691,Debit Card,Pria,4,3,Single,1,15.378304620333772,233.17614416887653,0
51775,20.0,HP,3,38.1389201316544,Debit Card,Pria,2,4,Single,0,21.694811368793097,176.71982298263686,1
51776,10.0,HP,3,74.45085102115615,Credit Card,Wanita,2,1,Single,0,4.082292049938976,386.22219831803807,0
51777,20.0,HP,1,10.703253445309905,UPI,Pria,2,4,Single,0,23.29000315860112,227.6279019474743,1
51778,10.0,Komputer,2,15.888313908051432,UPI,Pria,3,5,Menikah,0,23.680078730264206,233.3466552304785,0
51779,5.0,Smartphone,3,8.77852024014558,Credit Card,Wanita,5,5,Cerai,0,21.79980934992833,395.5906383754144,1
51780,30.0,HP,1,62.4045308252061,UPI,Pria,5,2,Cerai,0,6.266550867786677,200.6611262433224,0
51781,10.0,HP,1,74.069762356526,Debit Card,Wanita,4,2,Single,0,21.454459657765728,458.7040190822502,0
51782,30.0,Komputer,2,12.185172556149398,UPI,Wanita,4,5,Cerai,0,12.440955295942294,324.56867119933816,1
51783,10.0,Smartphone,3,87.9408137623754,UPI,Pria,4,5,Menikah,0,14.873255935020632,315.13268446896564,0
51784,20.0,Komputer,1,31.495433224174903,COD,Wanita,1,3,Single,0,21.01501556260363,205.90089402648383,0
51785,20.0,HP,2,83.7981671835346,Debit Card,Pria,4,5,Menikah,0,0.739571113630938,434.0377360519703,0
51786,30.0,Smartphone,3,117.91817110405324,UPI,Wanita,2,2,Menikah,0,9.073564804391143,329.0998203486006,1
51787,20.0,Smartphone,2,84.47717505619288,UPI,Pria,4,5,Menikah,0,20.39233443111164,162.2066191620904,0
51788,20.0,HP,2,106.56720108621498,Credit Card,Pria,2,2,Menikah,0,20.34886959504308,182.51929489790504,0
51789,10.0,Smartphone,1,114.04282827545276,UPI,Pria,3,1,Menikah,0,21.21719817207332,287.30236352825744,0
51790,10.0,Smartphone,1,60.97637056051629,UPI,Pria,1,5,Single,1,4.230397503487282,411.8567289665554,1
51791,5.0,Komputer,1,85.76737263326629,COD,Pria,1,2,Menikah,0,17.647165455699003,475.71810944678407,0
51792,20.0,HP,2,102.9764641589218,Debit Card,Wanita,5,4,Single,0,3.662583512635464,365.3994521507787,0
51793,10.0,HP,1,46.010024980554405,Credit Card,Wanita,3,3,Cerai,0,19.627450223775632,302.45729982331926,0
51794,20.0,HP,2,35.06069140444541,Debit Card,Pria,2,2,Menikah,0,6.128150111362688,200.29279100480989,0
51795,10.0,HP,2,113.85883586950897,Credit Card,Wanita,3,5,Menikah,0,18.44544318967365,369.14718418229984,1
51796,10.0,HP,1,88.52490254241407,Debit Card,Pria,1,5,Cerai,0,11.375040463199312,492.8959023414029,1
51797,20.0,Smartphone,3,30.263445338220027,UPI,Pria,2,1,Single,0,24.656586613819307,290.488990215694,0
51798,10.0,Komputer,3,56.64459015775304,Credit Card,Wanita,3,4,Menikah,0,14.497345768732025,164.85675155595817,0
51799,10.0,HP,3,96.59195349684808,Debit Card,Wanita,1,2,Cerai,1,15.814484105507152,141.33623258167142,0
51800,10.0,Komputer,2,67.91224395562085,Credit Card,Pria,2,4,Cerai,0,9.204087846282183,207.70247303959255,1
51801,30.0,Komputer,2,79.74449128907725,Credit Card,Pria,2,1,Menikah,0,18.363003946185827,327.7768076084974,0
51802,20.0,Smartphone,2,91.683343235181,Debit Card,Pria,1,3,Single,0,12.372141027620875,478.7221204365316,1
51803,10.0,HP,1,76.53105671303277,UPI,Pria,2,4,Single,1,0.4516658773966037,219.66603322565868,0
51804,5.0,Smartphone,2,67.10912202105251,Credit Card,Pria,1,1,Menikah,1,15.21453994689113,222.15646854864175,0
51805,10.0,HP,1,91.20564270459394,COD,Pria,4,2,Cerai,0,20.76148976073404,292.471863644877,0
51806,20.0,Smartphone,1,88.66974907470308,Credit Card,Wanita,4,3,Menikah,0,5.920044251511267,467.41693403967554,1
51807,20.0,Komputer,3,77.43532602106558,COD,Pria,2,5,Single,0,5.526593877129615,267.62202023563566,1
51808,5.0,HP,3,46.375782538921904,UPI,Pria,2,1,Cerai,0,15.222154577981762,189.2917567443733,0
51809,5.0,Komputer,3,51.668390603031234,Credit Card,Wanita,1,5,Menikah,0,20.44948191063735,165.25236599270852,0
51810,10.0,Komputer,1,116.6004331216712,COD,Pria,2,3,Cerai,0,6.240508446089396,282.8061477089926,0
51811,20.0,Smartphone,1,17.92438221352547,Credit Card,Pria,5,1,Single,1,23.306566281075977,420.2709742920599,1
51812,20.0,HP,1,35.87806548407606,Credit Card,Wanita,4,1,Single,0,23.18468391703873,216.54096188975583,0
51813,5.0,Komputer,2,61.626202308498605,UPI,Pria,2,3,Single,1,5.0134167976983335,305.0090556922572,0
51814,10.0,Smartphone,1,101.22391390653536,COD,Wanita,2,2,Menikah,0,6.594610301420392,341.20330896901964,0
51815,10.0,HP,3,23.822701328918704,Credit Card,Pria,3,1,Cerai,0,17.514970273704037,280.18816466315894,1
51816,30.0,HP,3,36.84978108433013,Debit Card,Wanita,2,3,Menikah,0,23.79332772561065,176.67609654131576,0
51817,5.0,Komputer,1,12.566795046452484,Credit Card,Wanita,5,4,Menikah,0,17.747067219407867,468.69827117394215,0
51818,20.0,HP,1,86.18830559584413,Credit Card,Wanita,4,5,Menikah,0,11.12250124551345,326.1796940937936,0
51819,20.0,Komputer,3,32.394085079695856,UPI,Pria,3,1,Menikah,0,4.225033660662578,391.6537535655542,1
51820,10.0,HP,1,49.6975963271593,UPI,Pria,1,4,Cerai,1,11.525246220990528,354.4172021751732,0
51821,5.0,Smartphone,3,56.0256664084118,Credit Card,Wanita,1,1,Cerai,0,15.16919479926386,499.2192086910295,0
51822,5.0,Komputer,2,107.5011025947424,Debit Card,Wanita,4,2,Menikah,0,8.273797973916258,282.5240537754624,0
51823,20.0,Komputer,3,52.30298338809223,Credit Card,Pria,1,3,Menikah,0,12.756445530002244,269.9889493196374,0
51824,20.0,HP,2,21.70087729025364,Credit Card,Pria,5,1,Single,1,3.2553532082176484,244.0559464360025,0
51825,20.0,HP,1,65.29621790911392,Credit Card,Pria,2,3,Single,0,11.30470261281466,244.65138373610503,1
51826,10.0,Komputer,1,115.7401693845924,UPI,Pria,4,1,Cerai,0,2.26939547323885,210.3080842868947,0
51827,10.0,HP,2,74.88384872084326,Credit Card,Pria,3,2,Single,0,1.227218748724765,492.2520500586188,0
51828,30.0,Smartphone,1,118.08953035296584,Debit Card,Wanita,2,2,Cerai,0,21.430997889983185,448.3128137207648,0
51829,20.0,HP,2,101.72734052797006,UPI,Pria,1,4,Cerai,1,5.127039603651873,226.66920198288648,0
51830,5.0,Smartphone,1,9.136061964542472,Credit Card,Wanita,1,2,Cerai,0,14.378883228198331,222.09161785993425,0
51831,30.0,Smartphone,3,80.71595346835981,UPI,Pria,3,3,Single,0,3.7245689602498095,141.41359487402192,1
51832,20.0,Smartphone,1,37.978190919156624,UPI,Wanita,5,2,Single,0,6.563189272732284,450.8123442037971,0
51833,10.0,Smartphone,3,69.35593839914324,COD,Wanita,3,1,Cerai,0,9.033485494237109,248.70642033064243,1
51834,20.0,Smartphone,3,37.124696957091054,UPI,Pria,4,2,Cerai,0,3.591910908869256,329.0461568580511,0
51835,30.0,HP,2,45.1200979096084,UPI,Wanita,3,3,Menikah,0,1.149057425277758,460.15109155237246,0
51836,20.0,Smartphone,1,111.16440185173064,Credit Card,Wanita,1,1,Cerai,0,21.92899505045028,263.24025938968225,0
51837,5.0,HP,2,28.76396626254611,UPI,Wanita,5,4,Cerai,0,0.2958208969943032,422.7472173691367,0
51838,10.0,Smartphone,1,105.5225485729705,Debit Card,Wanita,5,4,Menikah,0,1.5330245708766954,272.1142504995029,0
51839,30.0,Komputer,3,8.502647928107132,Credit Card,Pria,3,4,Cerai,0,20.12680402070256,380.37637560710107,0
51840,5.0,Smartphone,3,15.450801912509563,Credit Card,Wanita,4,1,Cerai,0,7.050208419326401,272.47376287687246,0
51841,10.0,Komputer,1,103.28762975919032,UPI,Pria,1,4,Cerai,0,18.070507527867434,257.10365382187706,0
51842,10.0,Smartphone,1,77.51394355455746,Debit Card,Wanita,2,2,Menikah,1,3.655643730447844,496.2836958247632,0
51843,10.0,Smartphone,2,90.93215587454829,Credit Card,Pria,5,1,Single,0,5.932043714917984,344.93993680143,0
51844,20.0,Smartphone,1,29.08303214451324,Credit Card,Pria,3,1,Cerai,0,14.319412914924836,246.95647264919168,1
51845,30.0,Komputer,1,66.7645973928619,Debit Card,Pria,4,1,Menikah,0,24.71589596223209,203.12779083472716,0
51846,5.0,Komputer,1,89.78021071070005,UPI,Wanita,4,5,Cerai,1,1.8361117539805796,115.90654809184656,0
51847,5.0,Smartphone,2,77.14112575618019,COD,Pria,1,3,Menikah,1,10.013864949545804,382.6265360994908,0
51848,5.0,HP,1,59.24535819248909,COD,Pria,5,5,Cerai,0,1.0770242501481202,248.8629712781048,1
51849,30.0,Smartphone,3,115.3751354403372,Credit Card,Wanita,1,5,Menikah,0,4.980661066399373,428.5016655115059,0
51850,20.0,Komputer,2,82.75809334714621,Debit Card,Pria,2,5,Single,0,22.68677567096261,245.54738424892747,1
51851,5.0,Smartphone,2,109.39134202774235,Credit Card,Wanita,2,3,Single,0,2.411502594744241,249.3316769700121,0
51852,30.0,Komputer,3,88.92360883097334,Debit Card,Wanita,2,5,Single,0,21.42139803439084,411.6724025627025,0
51853,30.0,Komputer,3,89.57830578873356,COD,Pria,4,4,Cerai,0,4.445080952752031,295.7866627010615,0
51854,30.0,Komputer,3,14.202101022133125,Credit Card,Wanita,5,1,Menikah,1,21.5446211634426,453.9579082405572,1
51855,30.0,Smartphone,1,46.33843151320351,UPI,Wanita,1,1,Cerai,0,13.45054907839188,336.0543026818208,1
51856,5.0,Komputer,3,103.71248177276073,Debit Card,Wanita,1,2,Cerai,0,21.955166855671088,196.2579254057506,1
51857,20.0,Komputer,1,31.74944414710693,COD,Pria,2,4,Menikah,0,3.7925911162880106,327.30874172001336,0
51858,10.0,Smartphone,2,18.28317460799361,Credit Card,Wanita,5,3,Cerai,0,19.05091378269565,101.6006703738808,1
51859,30.0,Komputer,2,42.50219651346124,Credit Card,Wanita,5,1,Menikah,1,17.017464902014417,224.95894988748768,0
51860,20.0,Smartphone,3,30.350356762650605,UPI,Wanita,3,5,Menikah,0,13.57333468482406,183.18093619912423,1
51861,20.0,Komputer,1,111.40814240121284,Debit Card,Pria,5,2,Single,0,20.264683610274325,361.6751422411739,0
51862,20.0,HP,3,104.81616383024507,Credit Card,Wanita,5,2,Single,0,16.20690061067599,154.415433399922,1
51863,5.0,HP,3,62.46357148253398,UPI,Pria,1,1,Single,0,21.92617311519374,216.03897870458923,1
51864,10.0,Komputer,1,12.054545565644824,COD,Wanita,5,4,Menikah,0,9.526553669639153,232.52342172935812,0
51865,30.0,HP,3,87.17466980071298,COD,Pria,5,2,Single,1,14.748079456845376,101.31729154555391,0
51866,30.0,Smartphone,2,76.69234910367042,Credit Card,Pria,1,1,Menikah,0,21.76502106439279,118.70662730113348,0
51867,10.0,HP,3,116.61378713377702,COD,Pria,5,4,Cerai,0,5.370351602603366,224.45045119100908,0
51868,5.0,Komputer,1,69.27962263109335,Credit Card,Wanita,1,1,Single,1,12.143533915421356,188.94258127676488,0
51869,5.0,Komputer,1,43.68527819133458,Credit Card,Wanita,3,1,Menikah,0,24.018545543216725,146.76269544606222,1
51870,20.0,Smartphone,2,64.68749476153391,COD,Wanita,4,4,Menikah,0,11.840045037367112,161.6646625415832,0
51871,30.0,Komputer,1,117.61527851151938,Debit Card,Pria,1,4,Menikah,0,6.320736129888507,434.2147845520345,0
51872,5.0,Smartphone,1,85.08167974129852,COD,Wanita,1,4,Menikah,0,8.776905968580955,373.32783020508106,0
51873,10.0,HP,2,82.27725586161088,Credit Card,Wanita,5,1,Single,1,22.127102984336165,293.64701240065995,0
51874,30.0,HP,3,32.67838281847682,UPI,Pria,1,2,Single,0,23.87207596918876,463.549910494773,0
51875,20.0,Smartphone,2,90.51428951947103,UPI,Wanita,2,3,Single,0,23.75269106715348,111.82111637664742,0
51876,10.0,Smartphone,3,91.28126038925376,COD,Wanita,2,3,Menikah,0,17.473559799214282,237.9739743775278,0
51877,10.0,Komputer,2,41.48823313422911,UPI,Pria,3,1,Cerai,0,12.740047220615311,429.35348700162353,0
51878,10.0,HP,3,60.62709072493202,COD,Pria,1,1,Menikah,0,4.567223372683546,351.31559783412854,1
51879,5.0,Smartphone,2,38.87938328815245,Credit Card,Wanita,5,2,Cerai,0,3.0805253017616137,492.6749737967948,0
51880,10.0,HP,3,34.75108308729297,UPI,Pria,5,4,Single,0,1.4941651910336555,477.8059693152837,1
51881,20.0,Smartphone,2,7.978048078690792,Debit Card,Wanita,4,1,Menikah,0,0.4428727377242314,167.9769964299935,1
51882,30.0,HP,3,37.7993506351332,COD,Wanita,3,5,Menikah,0,21.95291805264205,488.79479887826864,0
51883,20.0,Komputer,2,68.7065442360016,UPI,Wanita,5,4,Single,0,20.22715789508361,478.213914389629,0
51884,20.0,HP,1,5.184136568138315,Credit Card,Wanita,4,1,Menikah,0,14.19553451251177,249.44437802947297,0
51885,5.0,HP,3,37.57019463811175,Credit Card,Wanita,5,5,Cerai,0,24.96808136344285,493.1521166755811,1
51886,10.0,HP,2,106.36218821717377,Debit Card,Pria,4,2,Cerai,0,23.826301805041027,114.3376609298243,0
51887,10.0,HP,3,73.2695872873465,Credit Card,Pria,2,5,Cerai,0,16.37772426786766,364.3002219653193,1
51888,5.0,HP,3,74.90422476931275,Credit Card,Wanita,2,1,Menikah,0,11.614364176006337,206.4591217057635,0
51889,20.0,Komputer,2,51.38689507803062,UPI,Pria,5,3,Menikah,0,3.80426790282824,151.78523863812785,0
51890,30.0,Smartphone,3,82.79429650162727,COD,Pria,3,1,Cerai,0,12.88984513135881,331.01396997753864,0
51891,10.0,HP,2,26.8422681164913,Credit Card,Wanita,1,3,Menikah,0,3.9435918221381816,222.54012327407776,0
51892,10.0,Komputer,1,99.15588319418204,Credit Card,Pria,3,2,Cerai,1,9.961282606154723,366.7301375244604,0
51893,30.0,HP,3,18.41924879262848,Credit Card,Pria,3,2,Single,0,23.56620271081877,315.9924208457681,0
51894,5.0,HP,1,80.44015578510756,Credit Card,Wanita,1,4,Cerai,1,8.549474733390936,257.0357603634638,1
51895,10.0,Smartphone,3,44.23217246926355,Credit Card,Wanita,2,4,Single,0,3.8196818410866777,172.72886452595918,1
51896,20.0,HP,3,90.96399161698484,UPI,Wanita,2,3,Single,1,14.559915105905366,340.50007898887065,0
51897,20.0,Komputer,3,68.22292339559229,UPI,Wanita,1,3,Single,0,15.059104353186804,431.6922517902207,0
51898,5.0,Komputer,2,57.02059942505237,Credit Card,Wanita,4,2,Cerai,0,4.845106061697896,340.00178740371246,0
51899,10.0,Smartphone,1,24.483576240723405,Credit Card,Wanita,3,5,Cerai,1,4.914664689549006,344.20902230947434,1
51900,20.0,HP,3,78.23446839270058,Credit Card,Wanita,5,3,Menikah,0,24.73874478312068,304.7349456591073,0
51901,10.0,Komputer,2,117.0985319933475,COD,Pria,2,3,Menikah,0,6.0820268215553,255.29604693131665,0
51902,10.0,HP,3,99.94439386430672,Credit Card,Wanita,5,5,Single,0,20.9548008695896,282.9832166534185,0
51903,20.0,HP,2,11.900942147736355,UPI,Pria,1,4,Cerai,0,11.758095638649488,495.8167028480328,0
51904,10.0,HP,3,48.26637851153698,Debit Card,Pria,5,4,Menikah,0,10.8747309728182,399.86740084211607,1
51905,20.0,Smartphone,1,111.44204605688124,Debit Card,Wanita,5,3,Menikah,0,7.37406040409381,272.22378559199774,1
51906,5.0,HP,1,62.85003096905746,Debit Card,Pria,3,4,Menikah,0,19.34564492230827,282.91855998180813,0
51907,30.0,Komputer,3,81.14285996794061,Debit Card,Pria,1,4,Cerai,0,22.01652196103887,299.8528030998969,1
51908,10.0,HP,2,109.9489247430099,Credit Card,Pria,5,4,Menikah,1,6.528186538977007,363.7256777515252,1
51909,10.0,Komputer,3,105.48638939828628,Credit Card,Wanita,2,2,Single,0,2.3774167337278493,286.3832936862059,0
51910,5.0,HP,2,62.70934318715876,COD,Pria,1,1,Cerai,0,3.4229888221402467,374.4716473756973,1
51911,10.0,Komputer,3,55.32932480562424,Credit Card,Pria,2,3,Menikah,0,19.820088369156103,231.67512265913916,0
51912,30.0,Komputer,2,44.06465112515252,Debit Card,Wanita,4,3,Menikah,1,10.895672782990646,264.2558528084496,0
51913,30.0,HP,1,87.68723596373248,Credit Card,Pria,5,2,Cerai,0,3.297866460268073,445.62124988153886,0
51914,10.0,HP,3,38.00348193922748,Credit Card,Pria,1,1,Menikah,1,8.507205160490614,231.56226188061703,1
51915,10.0,Komputer,1,33.73707473955352,UPI,Pria,2,1,Menikah,0,12.855887071326324,485.7746932700007,0
51916,20.0,Smartphone,1,45.96873787943471,UPI,Pria,5,2,Single,0,21.30129209612521,169.00197879395716,1
51917,30.0,HP,3,25.379731541061084,Credit Card,Pria,3,5,Cerai,0,16.043581355629374,196.67192628286907,0
51918,10.0,Smartphone,3,84.93877883376324,Credit Card,Wanita,2,5,Menikah,0,4.400820027000019,285.4719003019632,0
51919,10.0,HP,2,75.86767467302042,Debit Card,Pria,2,1,Cerai,0,3.967567808958411,418.9634904221479,1
51920,10.0,HP,2,60.53103142332201,Debit Card,Wanita,4,5,Cerai,0,10.308355390833064,392.63019105133344,1
51921,20.0,HP,1,49.887464615078784,Debit Card,Pria,3,5,Single,0,1.8798211925439092,169.78640704575588,0
51922,10.0,HP,2,109.54219243312411,Credit Card,Wanita,4,5,Single,0,18.889429882096824,194.6740103871348,0
51923,20.0,Smartphone,2,8.349235273747109,Credit Card,Wanita,3,1,Cerai,0,10.036345507594302,330.105195620335,0
51924,10.0,HP,3,93.4473905033394,COD,Wanita,2,5,Single,0,8.575594319534757,218.0658981194812,0
51925,20.0,Komputer,2,108.7196007511222,Debit Card,Pria,4,3,Single,0,12.727708309785896,268.9301297918414,1
51926,10.0,Komputer,1,56.33077663444149,Debit Card,Pria,5,1,Menikah,0,17.723920094071193,294.6376701948116,0
51927,10.0,Smartphone,2,68.32940651912438,Credit Card,Pria,3,2,Single,0,14.233673612326305,337.6984021401619,0
51928,10.0,HP,1,113.61332410643436,Credit Card,Pria,2,5,Single,1,20.06006954304968,200.42052977570611,0
51929,20.0,Komputer,3,29.41191425783416,COD,Pria,1,4,Menikah,0,15.734064096752936,165.25605742198383,0
51930,10.0,Smartphone,1,64.81550749523876,COD,Wanita,3,1,Menikah,0,19.6992566852066,259.4253551176106,0
51931,10.0,HP,2,59.59292961974448,UPI,Wanita,3,2,Cerai,0,17.419556839116872,132.81048994224005,0
51932,10.0,Komputer,3,34.71515450509256,Credit Card,Wanita,5,3,Single,0,4.8280710065934125,310.7060684363649,1
51933,10.0,Komputer,2,99.13822149290742,Debit Card,Pria,3,2,Menikah,0,1.308861254644969,435.8420636939897,1
51934,20.0,Smartphone,3,108.45406839777212,Debit Card,Pria,3,5,Single,0,22.58492001258454,147.59026377308743,0
51935,20.0,HP,3,94.92224667564402,COD,Wanita,5,4,Cerai,0,23.641404134552104,145.0922128518116,0
51936,30.0,HP,2,27.466280497589963,COD,Pria,5,5,Single,1,18.173307415786805,132.08711954694087,0
51937,5.0,Komputer,2,14.97609308265888,UPI,Pria,4,2,Single,0,18.10514556739873,439.1445159047608,1
51938,30.0,Komputer,3,74.62611581011437,Credit Card,Wanita,2,1,Single,0,6.753677012352738,132.2819579712652,0
